epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
19,0.9264681,0.9103497770232096,0.9610144,0.8744618,0.8647512,1.0941792461607192,0.91543835,0.8269096
20,0.9275013,0.8947478041953508,0.96177256,0.87084556,0.8633497,1.1291562451256647,0.9035222,0.8269096
21,0.94317204,0.872187382971253,0.9698784,0.8927157,0.8780659,1.0788690037197537,0.91543835,0.8269096
22,0.94334424,0.8740718347163666,0.96864504,0.89374894,0.87105817,1.0840616491105821,0.90936786,0.8367204
23,0.942311,0.8624605729634531,0.9712311,0.8952988,0.865452,1.1336248728964065,0.9042879,0.8276104
24,0.9445497,0.8544100558406744,0.97201115,0.90304804,0.8724597,1.09288147687912,0.90929705,0.84302735
25,0.9485104,0.8475527402577434,0.97360104,0.9018426,0.88437283,1.087658859623803,0.9203065,0.8416258
26,0.94971585,0.8369187409154761,0.9741888,0.9099363,0.8675543,1.0926133433977763,0.91314375,0.8325158
27,0.95212674,0.8367749712379742,0.9737959,0.90873086,0.87876666,1.065278587076399,0.91935486,0.8388227
28,0.95832616,0.8253950712622105,0.9825078,0.918891,0.8773651,1.0742805494202508,0.9164733,0.83041346
29,0.95832616,0.8243853383001042,0.9787429,0.919752,0.8703574,1.0890414714813232,0.91367453,0.83812195
30,0.9574651,0.8180490999782641,0.977855,0.92009646,0.87175894,1.1302306400405036,0.9060606,0.83812195
31,0.95849836,0.8196770195216223,0.9794396,0.92698467,0.8773651,1.0654798203044467,0.9167939,0.8416258
32,0.96366453,0.801509593365339,0.9802321,0.9307732,0.8773651,1.1216186881065369,0.9091597,0.8416258
33,0.9655588,0.8008254253147842,0.98402613,0.9335285,0.88125,1.0576710926161872,0.92435706,0.8486111
34,0.9710694,0.7943156403047565,0.9878667,0.9393835,0.87386125,1.1081656614939372,0.9111792,0.8339173
35,0.96779746,0.7917928556905713,0.98728657,0.93611157,0.88437283,1.0716282804807027,0.92055005,0.8444289
36,0.97261924,0.7838621085946852,0.98467916,0.94076115,0.8871759,1.05899631579717,0.9163498,0.8444289
37,0.97640777,0.7759579180316258,0.98712444,0.9505769,0.8647512,1.143198541800181,0.8983957,0.8241065
38,0.97640777,0.7765386646434816,0.9870829,0.94747716,0.89488435,1.0396703256501092,0.9350649,0.8577435
39,0.97623557,0.7703731123769224,0.9884995,0.94730496,0.8857744,1.0660160581270854,0.9267176,0.8507358
40,0.97881866,0.768999334701228,0.9905052,0.95212674,0.889979,1.0585325055652195,0.9277479,0.84583044
41,0.9793353,0.7589727746181938,0.988189,0.9509213,0.88927823,1.0581859946250916,0.9312741,0.84512967
42,0.9817462,0.7579589406881928,0.99215823,0.95867056,0.89208126,1.0040201319588555,0.9371118,0.84583044
43,0.9819184,0.754832756032791,0.99164444,0.96056485,0.8773651,1.0487578325801425,0.9194167,0.8395235
44,0.9819184,0.7528973998887128,0.99096227,0.96297574,0.88857746,1.0372410151693556,0.9236058,0.847232
45,0.9860513,0.7439420223338726,0.9930802,0.9638367,0.87876666,1.0509120477570428,0.92143404,0.8465312
46,0.9850181,0.7352502425484306,0.9932612,0.9645256,0.89698666,1.0020829174253676,0.9363154,0.865452
47,0.9843293,0.7502199684524569,0.9932516,0.96314794,0.880869,1.0120587825775147,0.92801857,0.84022427
48,0.989151,0.7305317290046446,0.9941655,0.9683141,0.88857746,1.048327124118805,0.9266263,0.8584443
49,0.9867401,0.7409565751659741,0.99398655,0.96779746,0.8878767,1.0591877831353083,0.92413795,0.84512967
50,0.9886344,0.7307172192442493,0.995408,0.9705528,0.89278203,1.039058686627282,0.9263239,0.84583044
51,0.98777336,0.7374174015050257,0.99485636,0.9659032,0.8878767,1.0017759230401782,0.92731446,0.84933424
52,0.98760116,0.7256381839939746,0.99435127,0.97003615,0.8857744,1.0231506029764812,0.9289026,0.8423266
53,0.9889788,0.7291110389015444,0.9959457,0.9729637,0.88927823,1.000011608335707,0.93939394,0.847232
54,0.99052864,0.722614181940868,0.9961308,0.9753745,0.8780659,1.0490117390950522,0.9203065,0.8416258
55,0.9912175,0.7161825641679214,0.995445,0.97847426,0.874562,1.0751478486590915,0.9141762,0.83601964
56,0.98829,0.724277474926613,0.99296767,0.97261924,0.89488435,1.0110723429256014,0.933689,0.8584443
57,0.9934562,0.7173747225700321,0.9973643,0.977441,0.8941836,1.035475316312578,0.93783575,0.85634196
58,0.9917341,0.7103051735588292,0.9963184,0.97864646,0.89698666,1.0357049147288004,0.93282443,0.85634196
59,0.99207854,0.7125189360189462,0.9961505,0.9803685,0.88156974,1.013200314839681,0.93001556,0.83812195
60,0.9936284,0.7054379184253864,0.9971969,0.9801963,0.9039944,1.0239802651935153,0.9342508,0.85634196
61,0.9938006,0.7102136874190702,0.99807084,0.9800241,0.8913805,1.0119256191783481,0.9274131,0.8416258
62,0.99207854,0.7062506435844109,0.99719936,0.98105735,0.88647515,1.04974088801278,0.9245573,0.8416258
63,0.9939728,0.7080080558556954,0.9979028,0.98329604,0.90749824,0.989537881480323,0.94333845,0.8633497
64,0.9939728,0.7020053996447752,0.9979006,0.9822628,0.88156974,1.0269555767377219,0.9272446,0.8395235
65,0.9934562,0.6998490911045767,0.99755204,0.982435,0.89698666,0.9862889077928331,0.9423227,0.847232
66,0.99448943,0.7015075230015438,0.9980856,0.98760116,0.8941836,0.9828597744305928,0.9363848,0.84583044
67,0.9951782,0.6949848017512735,0.9972106,0.9850181,0.899089,0.9971393730905321,0.93200916,0.8549404
68,0.995006,0.6932944944255094,0.997736,0.9865679,0.889979,1.0058337224854363,0.9341596,0.84512967
69,0.9943172,0.6974909718606934,0.9979072,0.98536247,0.8857744,1.0017357389132182,0.93525743,0.84022427
70,0.9938006,0.6944454522947446,0.9972116,0.98536247,0.899089,0.9902290913793775,0.93353707,0.85634196
71,0.9969003,0.6945751194845527,0.9980853,0.98742896,0.9032936,0.9658700545628865,0.9516003,0.85423964
72,0.995006,0.6910997032092774,0.99773836,0.98760116,0.8941836,1.0085589289665222,0.92945737,0.84022427
73,0.9956949,0.6915397911324689,0.9982563,0.9858791,0.8983882,1.0037460764249166,0.93446416,0.84933424
74,0.995006,0.6923411948475182,0.9979145,0.9888066,0.9004905,0.9882680164443122,0.9375963,0.8528381
75,0.9975891,0.6860412912687377,0.99878347,0.98966765,0.90469515,0.9656156897544861,0.94242424,0.87175894
76,0.9969003,0.6859437142158306,0.99808794,0.9888066,0.8955851,0.991684345404307,0.9296636,0.8521373
77,0.9969003,0.6863034916392123,0.999131,0.99001205,0.9011913,0.9808872328864203,0.940458,0.8633497
78,0.9969003,0.6853760342826238,0.9984353,0.9889788,0.89698666,0.9619673464033339,0.9383192,0.8528381
79,0.99621147,0.682418603247982,0.9982627,0.98949546,0.9027778,0.9833040952682495,0.93923074,0.84791666
80,0.9969003,0.6883065658036908,0.9987807,0.98742896,0.90259284,0.9574931621551513,0.94586235,0.85704273
81,0.9970725,0.6831437865817774,0.9987862,0.99190634,0.908199,0.9667724861039055,0.94609374,0.84863347
82,0.99672806,0.6798875023539842,0.9979192,0.9910453,0.9053959,0.9760424613952636,0.94018406,0.85914505
83,0.9977613,0.6759628336976066,0.99878746,0.99293953,0.9103013,0.9867517603768243,0.9425287,0.86194813
84,0.9977613,0.6790537960212777,0.9991333,0.99259514,0.899089,0.9917986816830106,0.93701994,0.8549404
85,0.99672806,0.678721775311867,0.99809456,0.99225074,0.90189207,0.972016449769338,0.94285715,0.8556412
86,0.9970725,0.6788759945345064,0.99861306,0.99190634,0.89488435,0.9806549999448988,0.94292414,0.84512967
87,0.9979335,0.6725951359997482,0.9994809,0.9946616,0.889979,0.985111657778422,0.94615996,0.8374212
88,0.99862236,0.6791615489942802,0.999479,0.9910453,0.90469515,0.9683513429429796,0.94224924,0.86895585
89,0.9969003,0.6777119902380366,0.9984383,0.9908731,0.899089,0.9863776127497356,0.94753087,0.8605466
90,0.99879456,0.6741849330507459,0.99913377,0.9931118,0.90189207,0.9591735627916124,0.9449185,0.8535389
